Date,ABBV,BMY,GSK,JNJ,MRK,NVS,PFE
2022-07-01,149.41946411132812,75.66069793701172,42.43281173706055,175.9130096435547,90.44862365722656,80.846435546875,50.99794006347656
2022-07-05,149.54574584960938,74.79419708251953,41.99635696411133,174.56072998046875,90.6639404296875,80.76976776123047,50.3447380065918
2022-07-06,148.18563842773438,75.05021667480469,41.81208038330078,174.71751403808594,91.14347839355469,80.24267578125,51.42689895629883
2022-07-07,147.6707305908203,73.98678588867188,42.0157585144043,174.9134979248047,91.02604675292969,80.88477325439453,52.0800895690918
2022-07-08,148.4965362548828,74.22309875488281,41.06526184082031,174.6979217529297,90.80094909667969,80.82726287841797,51.83636474609375
2022-07-11,148.86569213867188,74.40034484863281,40.997371673583984,174.7665252685547,92.28852844238281,80.97102355957031,51.563385009765625
2022-07-12,148.1176300048828,73.85877990722656,40.19235610961914,172.31675720214844,91.60346221923828,80.44393157958984,50.734710693359375
2022-07-13,147.8164520263672,73.38614654541016,39.68801498413086,171.91497802734375,91.76982879638672,79.55266571044922,50.4909782409668
2022-07-14,147.52227783203125,72.87413024902344,39.00909423828125,172.150146484375,91.87749481201172,79.15973663330078,50.101009368896484
2022-07-15,150.64059448242188,74.48896026611328,40.008079528808594,174.64892578125,92.9344482421875,81.11477661132812,50.45198059082031
2022-07-18,146.66915893554688,72.60826873779297,39.1933708190918,170.7292938232422,90.37033081054688,79.25556945800781,49.4770622253418
2022-07-19,146.8358612060547,72.0174789428711,42.58799743652344,168.24034118652344,90.38990783691406,82.41812896728516,50.081512451171875
2022-07-20,144.8256072998047,71.702392578125,40.347537994384766,167.28001403808594,87.73772430419922,80.71226501464844,49.545310974121094
2022-07-21,144.8844451904297,71.91902160644531,40.71609878540039,167.8679656982422,88.2172622680664,82.31271362304688,49.8377799987793
2022-07-22,145.59046936035156,71.83039093017578,41.01676940917969,168.6616973876953,88.18790435791016,82.29354858398438,49.94502258300781
2022-07-25,147.30653381347656,71.72208404541016,40.890682220458984,168.99485778808594,88.59894561767578,82.49480438232422,50.47148132324219
